#001_Date,#002_Time,#003_Programnumber,#004_Status,#005_Total Time,#006_Step1,#010_Torque1,#014_Angle1,#015_Step2,#019_Torque2,#023_Angle2,#024_Step3,#028_Torque3,#032_Angle3,#033_StepNOK,#037_TorqueNOK,#041_AngleNOK,#045_FC Error,#046_FC Counter,#042_Torque Unit,#043_Angle Unit,#047_Remark
09.04.2025,02:47:46,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,2196,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:47:51,5,0,2.4,0,0.00,0,0,0.00,0,3,2.19,2320,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:47:55,5,0,1.9,0,0.00,0,0,0.00,0,3,2.28,2020,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:47:58,5,0,1.8,0,0.00,0,0,0.00,0,3,2.23,2038,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:48:02,5,0,5.8,0,0.00,0,0,0.00,0,3,2.30,2090,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:48:10,5,0,2.1,0,0.00,0,0,0.00,0,3,2.20,3456,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:48:14,5,0,1.2,0,0.00,0,0,0.00,0,3,2.22,1714,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:48:16,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,3159,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:51:53,5,0,1.8,0,0.00,0,0,0.00,0,3,2.20,2169,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:51:57,5,0,1.9,0,0.00,0,0,0.00,0,3,2.26,2147,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:52:01,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,2246,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:52:04,5,0,1.8,0,0.00,0,0,0.00,0,3,2.19,2148,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:52:08,5,0,1.6,0,0.00,0,0,0.00,0,3,2.20,2186,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:52:11,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3200,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:52:15,5,0,1.3,0,0.00,0,0,0.00,0,3,2.21,1821,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:52:17,5,0,1.7,0,0.00,0,0,0.00,0,3,2.20,2514,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:55:51,5,0,2.3,0,0.00,0,0,0.00,0,3,2.21,3803,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:55:55,5,0,2.2,0,0.00,0,0,0.00,0,3,2.20,2034,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:55:58,5,0,1.4,0,0.00,0,0,0.00,0,3,2.22,1891,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:56:01,5,0,2.0,0,0.00,0,0,0.00,0,3,2.25,2193,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:56:05,5,0,5.5,0,0.00,0,0,0.00,0,3,2.20,2020,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:56:13,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3337,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:56:16,5,0,1.3,0,0.00,0,0,0.00,0,3,2.25,1888,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,02:56:18,5,0,1.7,0,0.00,0,0,0.00,0,3,2.20,2694,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:08:20,5,0,1.5,0,0.00,0,0,0.00,0,3,2.26,2113,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:08:23,5,0,2.1,0,0.00,0,0,0.00,0,3,2.26,2009,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:08:27,5,0,1.5,0,0.00,0,0,0.00,0,3,2.29,2088,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:08:30,5,0,1.8,0,0.00,0,0,0.00,0,3,2.20,2012,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:08:33,5,0,1.5,0,0.00,0,0,0.00,0,3,2.25,2182,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:08:36,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3432,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:08:40,5,0,1.4,0,0.00,0,0,0.00,0,3,2.24,1669,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:08:42,5,0,1.7,0,0.00,0,0,0.00,0,3,2.20,2625,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:11:02,5,0,4.3,0,0.00,0,0,0.00,0,3,2.19,2322,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:11:08,5,0,4.5,0,0.00,0,0,0.00,0,3,2.19,1948,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:11:15,5,0,2.8,0,0.00,0,0,0.00,0,3,2.26,3087,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:11:19,5,0,2.6,0,0.00,0,0,0.00,0,3,2.18,2598,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:11:22,5,0,1.4,0,0.00,0,0,0.00,0,3,2.23,2104,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:11:26,5,0,2.1,0,0.00,0,0,0.00,0,3,2.20,3579,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:11:29,5,0,1.4,0,0.00,0,0,0.00,0,3,2.23,2043,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:11:32,5,0,1.6,0,0.00,0,0,0.00,0,3,2.20,2500,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:13:49,5,0,1.8,0,0.00,0,0,0.00,0,3,2.25,2064,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:13:53,5,0,5.7,0,0.00,0,0,0.00,0,3,2.24,2249,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:14:00,5,0,1.5,0,0.00,0,0,0.00,0,3,2.30,1919,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:14:03,5,0,2.0,0,0.00,0,0,0.00,0,3,2.25,2123,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:14:06,5,0,1.4,0,0.00,0,0,0.00,0,3,2.21,2150,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:14:09,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3428,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:14:14,5,0,1.4,0,0.00,0,0,0.00,0,3,2.20,2072,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:14:16,5,0,1.7,0,0.00,0,0,0.00,0,3,2.20,2587,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:16:38,5,0,1.8,0,0.00,0,0,0.00,0,3,2.20,2282,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:16:41,5,0,2.3,0,0.00,0,0,0.00,0,3,2.27,2199,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:16:46,5,0,7.5,0,0.00,0,0,0.00,0,3,2.21,2869,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:16:55,5,0,2.4,0,0.00,0,0,0.00,0,3,2.24,2454,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:16:59,5,0,1.5,0,0.00,0,0,0.00,0,3,2.20,2211,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:17:05,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,3238,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:17:08,5,0,1.8,0,0.00,0,0,0.00,0,3,2.20,2837,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:17:11,5,0,1.6,0,0.00,0,0,0.00,0,3,2.20,2406,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:55:39,5,0,1.4,0,0.00,0,0,0.00,0,3,2.25,1925,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:55:43,5,0,2.3,0,0.00,0,0,0.00,0,3,2.21,2233,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:55:47,5,0,2.1,0,0.00,0,0,0.00,0,3,2.23,2217,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:55:50,5,0,3.3,0,0.00,0,0,0.00,0,3,2.22,4032,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:55:55,5,0,1.4,0,0.00,0,0,0.00,0,3,2.25,2027,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:55:59,5,0,1.9,0,0.00,0,0,0.00,0,3,2.20,3295,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:56:03,5,0,1.3,0,0.00,0,0,0.00,0,3,2.20,1857,0,0.00,0,0,0/0,Nm,deg,
09.04.2025,03:56:05,5,0,1.6,0,0.00,0,0,0.00,0,3,2.20,2477,0,0.00,0,0,0/0,Nm,deg,
