#001_Date,#002_Time,#003_Programnumber,#004_Status,#005_Total Time,#006_Step1,#010_Torque1,#014_Angle1,#015_Step2,#019_Torque2,#023_Angle2,#024_Step3,#028_Torque3,#032_Angle3,#033_StepNOK,#037_TorqueNOK,#041_AngleNOK,#045_FC Error,#046_FC Counter,#042_Torque Unit,#043_Angle Unit,#047_Remark
08.04.2025,01:27:58,5,0,1.4,0,0.00,0,0,0.00,0,3,2.22,2156,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:28:00,5,0,2.0,0,0.00,0,0,0.00,0,3,2.20,3167,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:28:03,5,3,2.5,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,5002,0,0/0,Nm,deg,
08.04.2025,01:30:34,1,0,0.4,0,0.00,0,0,0.00,0,3,4.24,35,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:30:37,7,0,1.4,0,0.00,0,0,0.00,0,3,0.07,4000,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:30:41,1,0,3.1,0,0.00,0,0,0.00,0,3,4.47,4036,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:30:45,1,0,0.5,0,0.00,0,0,0.00,0,3,4.24,26,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:31:03,5,0,1.9,0,0.00,0,0,0.00,0,3,2.21,2300,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:31:07,5,0,2.2,0,0.00,0,0,0.00,0,3,2.25,2083,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:31:10,5,5,1.5,0,0.00,0,0,0.00,0,0,0.00,0,1,2.34,2047,0,0/0,Nm,deg,
08.04.2025,01:31:14,7,0,1.4,0,0.00,0,0,0.00,0,3,0.03,4000,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:31:17,5,0,1.4,0,0.00,0,0,0.00,0,3,2.28,1848,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:31:20,5,0,1.7,0,0.00,0,0,0.00,0,3,2.17,1985,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:31:23,5,0,1.5,0,0.00,0,0,0.00,0,3,2.26,1843,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:31:28,5,0,2.2,0,0.00,0,0,0.00,0,3,2.20,3689,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:31:32,5,0,1.3,0,0.00,0,0,0.00,0,3,2.22,1900,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:31:34,5,0,1.6,0,0.00,0,0,0.00,0,3,2.22,2623,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:33:36,1,0,0.4,0,0.00,0,0,0.00,0,3,4.24,35,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:33:37,1,0,0.4,0,0.00,0,0,0.00,0,3,4.25,34,0,0.00,0,0,0/0,Nm,deg,
08.04.2025,01:33:39,1,0,0.4,0,0.00,0,0,0.00,0,3,4.24,36,0,0.00,0,0,0/0,Nm,deg,
